"chance_of_playing_next_round","chance_of_playing_this_round","code","cost_change_event","cost_change_event_fall","cost_change_start","cost_change_start_fall","dreamteam_count","element_type","ep_next","ep_this","event_points","first_name","form","id","in_dreamteam","news","news_added","now_cost","photo","points_per_game","second_name","selected_by_percent","special","squad_number","status","team","team_code","total_points","transfers_in","transfers_in_event","transfers_out","transfers_out_event","value_form","value_season","web_name","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","influence_rank","influence_rank_type","creativity_rank","creativity_rank_type","threat_rank","threat_rank_type","ict_index_rank","ict_index_rank_type","corners_and_indirect_freekicks_order","corners_and_indirect_freekicks_text","direct_freekicks_order","direct_freekicks_text","penalties_order","penalties_text","expected_goals_per_90","saves_per_90","expected_assists_per_90","expected_goal_involvements_per_90","expected_goals_conceded_per_90","goals_conceded_per_90","now_cost_rank","now_cost_rank_type","form_rank","form_rank_type","points_per_game_rank","points_per_game_rank_type","selected_rank","selected_rank_type","starts_per_90","clean_sheets_per_90"
,,245830,0,0,0,0,0,3,"0.5",,0,"Josh","0.0",440,FALSE,"",,45,"245830.jpg","0.0","Bowler","0.0",FALSE,,"a",16,17,0,0,0,0,0,"0.0","0.0","Bowler",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",508,198,506,199,498,195,510,198,,"",,"",,"",0,0,0,0,0,0,435,215,249,30,511,199,571,228,0,0
,,56917,0,0,0,0,0,2,"1.5",,0,"Steve","0.0",441,FALSE,"",,45,"56917.jpg","1.7","Cook","0.1",FALSE,,"a",16,17,20,0,0,0,0,"0.0","4.4","Cook",956,0,0,2,21,0,0,0,4,0,0,0,149,"177.4","39.3","28.0","24.4",11,"0.13","0.59","0.72","15.15",258,102,297,110,305,114,305,112,,"",,"",,"",0.01,0,0.06,0.07,1.43,1.98,299,42,113,66,291,108,458,180,1.04,0.19
,,513046,0,0,0,0,0,3,"1.5",,0,"Danilo","0.0",442,FALSE,"",,55,"513046.jpg","3.7","dos Santos de Oliveira","0.2",FALSE,,"a",16,17,48,0,0,0,0,"0.0","8.7","Danilo",976,3,2,1,18,0,0,0,1,0,0,5,178,"253.8","108.1","113.0","47.1",12,"1.58","0.56","2.14","20.32",217,98,226,127,213,117,239,114,,"",,"",,"",0.15,0,0.05,0.2,1.87,1.66,140,88,519,204,76,32,381,117,1.11,0.09
,,230251,0,0,0,0,0,4,"0.9",,0,"Emmanuel","0.0",443,FALSE,"",,50,"230251.jpg","2.1","Dennis","0.6",FALSE,,"a",16,17,39,0,0,0,0,"0.0","7.8","Dennis",709,2,2,1,17,0,0,0,3,0,0,3,113,"169.6","97.6","293.0","55.7",6,"1.73","0.40","2.13","13.59",260,25,237,30,105,27,216,28,,"",4,"",,"",0.22,0,0.05,0.27,1.73,2.16,248,49,418,29,241,29,221,41,0.76,0.13
,,173399,0,0,0,0,0,2,"0.5",,0,"Mohamed","0.0",444,FALSE,"",,40,"173399.jpg","0.0","Dräger","0.2",FALSE,,"a",16,17,0,0,0,0,0,"0.0","0.0","Dräger",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",414,148,403,147,386,144,416,148,,"",,"",,"",0,0,0,0,0,0,540,160,42,17,420,149,390,149,0,0
,,116404,0,0,0,0,0,2,"1.5",,0,"Felipe Augusto","0.0",445,FALSE,"",,45,"116404.jpg","1.6","de Almeida Monteiro","0.2",FALSE,,"a",16,17,25,0,0,0,0,"0.0","5.6","Felipe",1417,0,1,1,32,0,0,0,4,0,0,3,233,"379.0","79.5","130.0","59.0",15,"1.20","1.15","2.35","31.83",159,60,256,88,191,46,207,68,,"",,"",,"",0.08,0,0.07,0.15,2.02,2.03,335,68,149,92,301,113,393,151,0.95,0.06
,,89076,0,0,0,0,0,3,"1.1",,0,"Remo","0.0",446,FALSE,"",,50,"89076.jpg","1.9","Freuler","0.0",FALSE,,"a",16,17,54,0,0,0,0,"0.0","10.8","Freuler",2157,0,0,6,47,0,0,0,4,0,0,0,267,"272.2","174.7","54.0","50.3",24,"0.42","0.79","1.21","41.93",210,94,168,106,275,137,229,108,,"",,"",,"",0.02,0,0.03,0.05,1.75,1.96,167,106,337,84,269,110,579,236,1,0.25
,,222531,0,0,0,0,0,3,"1.7",,0,"Morgan","0.0",447,FALSE,"",,60,"222531.jpg","3.9","Gibbs-White","4.0",FALSE,,"a",16,17,145,0,0,0,0,"0.0","24.2","Gibbs-White",3151,5,12,8,61,0,0,0,6,0,0,11,479,"611.4","980.2","628.0","221.8",36,"6.77","6.06","12.83","57.88",68,33,10,8,38,27,23,16,1,"",1,"",1,"",0.19,0,0.17,0.36,1.65,1.74,71,42,539,215,58,25,84,27,1.03,0.23
,,20066,0,0,0,0,0,1,"0.5",,0,"Wayne","0.0",448,FALSE,"",,40,"20066.jpg","2.0","Hennessey","1.1",FALSE,,"a",16,17,8,0,0,0,0,"0.0","2.0","Hennessey",271,0,0,0,5,0,0,0,0,0,10,0,46,"77.4","0.0","0.0","7.8",3,"0.00","0.00","0.00","5.43",315,23,370,13,352,4,348,23,,"",,"",,"",0,3.32,0,0,1.8,1.66,501,30,3,3,247,26,160,22,1,0
,,168547,0,0,0,0,0,1,"1.8",,0,"Ethan","0.0",449,FALSE,"",,45,"168547.jpg","0.0","Horvath","0.2",FALSE,,"a",16,17,0,0,0,0,0,"0.0","0.0","Horvath",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",476,65,474,61,464,55,478,65,,"",,"",,"",0,0,0,0,0,0,353,22,167,54,481,65,343,54,0,0
,,242898,0,0,0,0,0,3,"1.7",,0,"Brennan","0.0",450,FALSE,"",,60,"242898.jpg","3.2","Johnson","0.8",FALSE,,"a",16,17,122,0,0,0,0,"0.0","20.3","Johnson",2930,8,5,7,54,0,0,2,6,0,0,15,384,"480.6","374.4","733.0","158.1",33,"8.39","2.00","10.39","53.79",109,50,85,65,26,16,54,39,,"",,"",2,"",0.26,0,0.06,0.32,1.65,1.66,74,45,542,218,122,50,188,66,1.01,0.22
,,55037,0,0,0,0,0,3,"1.1",,0,"Cheikhou","0.0",451,FALSE,"",,50,"55037.jpg","1.7","Kouyaté","0.0",FALSE,,"a",16,17,35,0,0,0,0,"0.0","7.0","Kouyaté",871,1,0,2,23,0,0,0,3,0,0,2,144,"162.4","83.1","81.0","32.6",10,"0.36","0.33","0.69","17.06",262,114,253,136,241,125,280,129,,"",,"",,"",0.04,0,0.03,0.07,1.76,2.38,153,96,323,74,295,125,582,239,1.03,0.21
,,221403,0,0,0,0,0,2,"1.5",,0,"Richie","0.0",452,FALSE,"",,45,"221403.jpg","0.0","Laryea","0.1",FALSE,,"a",16,17,0,0,0,0,0,"0.0","0.0","Laryea",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",489,190,488,190,479,189,491,190,,"",,"",,"",0,0,0,0,0,0,400,109,214,133,494,190,486,195,0,0
,,179519,0,0,0,0,0,3,"1.1",,0,"Orel","0.0",453,FALSE,"",,50,"179519.jpg","1.9","Mangala","0.0",FALSE,,"a",16,17,50,0,0,0,0,"0.0","10.0","Mangala",1543,1,1,5,24,0,0,0,3,0,0,0,190,"199.4","62.0","75.0","33.6",20,"0.57","0.70","1.27","29.46",247,108,273,143,250,130,278,128,,"",,"",,"",0.03,0,0.04,0.07,1.72,1.4,210,136,380,114,271,112,583,240,1.17,0.29
,,242885,0,0,0,0,0,2,"0.5",,0,"Loïc","0.0",454,FALSE,"",,40,"242885.jpg","0.0","Mbe Soh","0.1",FALSE,,"a",16,17,0,0,0,0,0,"0.0","0.0","Mbe Soh",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",435,159,426,158,411,157,437,159,,"",,"",,"",0,0,0,0,0,0,570,178,72,35,441,160,438,175,0,0
,,168281,0,0,0,0,0,2,"1.5",,0,"Scott","0.0",455,FALSE,"",,45,"168281.jpg","2.0","McKenna","0.1",FALSE,,"a",16,17,40,0,0,0,0,"0.0","8.9","McKenna",1570,0,0,5,32,0,0,0,4,0,0,0,275,"278.8","93.9","46.0","41.8",19,"0.07","0.42","0.49","28.95",205,76,242,78,284,104,257,89,,"",,"",,"",0,0,0.02,0.02,1.66,1.83,352,76,166,100,253,97,460,182,1.09,0.29
,,244930,0,0,0,0,0,3,"0.5",,0,"Alex","0.0",456,FALSE,"",,45,"244930.jpg","1.0","Mighten","0.0",FALSE,,"a",16,17,1,0,0,0,0,"0.0","0.2","Mighten",7,0,0,0,0,0,0,0,0,0,0,0,1,"0.0","0.3","0.0","0.0",0,"0.00","0.00","0.00","0.23",506,197,361,177,496,194,508,197,,"",,"",,"",0,0,0,0,2.96,0,433,214,247,29,369,166,572,229,0,0
,,199170,0,0,0,0,0,2,"1.5",,0,"Moussa","0.0",457,FALSE,"",,45,"199170.jpg","1.8","Niakhaté","0.1",FALSE,,"a",16,17,25,0,0,0,0,"0.0","5.6","Niakhaté",1163,0,0,2,22,0,0,0,1,0,0,0,141,"183.4","15.6","61.0","26.0",14,"0.66","0.15","0.81","23.87",253,99,329,122,264,93,301,110,,"",,"",,"",0.05,0,0.01,0.06,1.85,1.7,374,91,188,115,281,107,445,177,1.08,0.15
,,243345,0,0,0,0,0,3,"1.1",,0,"Lewis","0.0",458,FALSE,"",,50,"243345.jpg","1.7","O'Brien","0.0",FALSE,,"a",16,17,22,0,0,0,0,"0.0","4.4","O'Brien",578,1,0,1,14,0,0,0,2,0,0,0,88,"107.8","56.4","47.0","21.1",6,"0.34","0.19","0.53","14.13",296,130,281,148,283,142,311,143,,"",,"",,"",0.05,0,0.03,0.08,2.2,2.18,251,160,421,138,297,127,591,248,0.93,0.16
,,437476,0,0,0,0,0,3,"0.5",,0,"Braian","0.0",459,FALSE,"",,45,"437476.jpg","0.0","Ojeda Rodríguez","0.0",FALSE,,"a",16,17,0,0,0,0,0,"0.0","0.0","Ojeda",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",517,203,515,204,507,201,518,203,,"",,"",,"",0,0,0,0,0,0,448,222,262,37,519,204,565,223,0,0
,,209035,0,0,0,0,0,2,"0.5",,0,"Jonathan","0.0",460,FALSE,"",,40,"209035.jpg","0.0","Panzo","0.2",FALSE,,"a",16,17,0,0,0,0,0,"0.0","0.0","Panzo",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",421,153,411,152,395,150,423,153,,"",,"",,"",0,0,0,0,0,0,552,169,54,26,427,154,397,154,0,0
,,204822,0,0,0,0,0,2,"1.5",,0,"Omar","0.0",461,FALSE,"",,45,"204822.jpg","0.0","Richards","0.1",FALSE,,"a",16,17,0,0,0,0,0,"0.0","0.0","O.Richards",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",486,188,485,188,475,187,488,188,,"",,"",,"",0,0,0,0,0,0,383,98,197,122,491,188,472,189,0,0
,,185253,0,0,0,0,0,3,"0.5",,0,"Gustavo Henrique","0.0",462,FALSE,"",,45,"185253.jpg","0.8","Furtado Scarpa","0.1",FALSE,,"a",16,17,5,0,0,0,0,"0.0","1.1","G.Scarpa",177,0,0,0,1,0,0,0,1,0,0,0,16,"15.0","17.3","25.0","5.7",2,"0.23","0.04","0.27","2.87",361,161,325,162,312,155,356,162,,"",,"",,"",0.12,0,0.02,0.14,1.46,0.51,367,201,181,16,389,180,476,153,1.02,0
,,50232,0,0,0,0,0,3,"1.1",,0,"Jonjo","0.0",463,FALSE,"",,50,"50232.jpg","1.5","Shelvey","0.0",FALSE,,"a",16,17,16,0,0,0,0,"0.0","3.2","Shelvey",573,0,0,1,11,0,0,0,2,0,0,0,67,"55.6","102.1","11.0","16.3",6,"0.19","0.66","0.85","11.62",333,146,232,130,326,161,321,148,2,"",,"",,"",0.03,0,0.1,0.13,1.83,1.73,150,95,320,73,316,135,561,219,0.94,0.16
,,217331,0,0,0,0,0,4,"0.5",,0,"Sam","0.0",464,FALSE,"",,45,"217331.jpg","1.3","Surridge","10.8",FALSE,,"a",16,17,26,0,0,0,0,"0.0","5.8","Surridge",306,1,0,0,5,0,0,0,2,0,0,3,61,"61.4","16.2","92.0","15.9",1,"1.71","0.02","1.73","8.60",330,35,328,39,228,36,323,36,,"",,"",,"",0.5,0,0.01,0.51,2.53,1.47,395,62,209,5,341,39,39,8,0.29,0
,,114241,0,0,0,0,0,2,"1.5",,0,"Harry","0.0",465,FALSE,"",,45,"114241.jpg","1.6","Toffolo","0.1",FALSE,,"a",16,17,30,0,0,0,0,"0.0","6.7","Toffolo",933,0,0,2,17,0,0,0,2,0,0,1,134,"153.0","93.6","67.0","31.2",9,"0.28","0.93","1.21","19.73",268,106,244,79,258,89,283,102,,"",,"",,"",0.03,0,0.09,0.12,1.9,1.64,333,66,147,90,300,112,483,192,0.87,0.19
,,201440,0,0,0,0,0,4,"0.5",,0,"Hwang","0.0",466,FALSE,"",,45,"201440.jpg","0.0","Ui-jo","0.6",FALSE,,"a",16,17,0,0,0,0,0,"0.0","0.0","Ui-jo",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",483,44,482,44,472,46,485,46,,"",,"",,"",0,0,0,0,0,0,380,60,194,3,488,46,228,44,0,0
,,215136,0,0,0,0,0,2,"1.5",,0,"Neco","0.0",467,FALSE,"",,45,"215136.jpg","1.7","Williams","0.4",FALSE,,"a",16,17,54,0,0,0,0,"0.0","12.0","Williams",1872,1,1,4,41,0,0,0,7,0,0,1,284,"372.2","257.3","209.0","84.0",20,"1.24","1.22","2.46","39.55",165,61,125,28,146,21,144,34,,"",3,"",,"",0.06,0,0.06,0.12,1.9,1.97,392,105,206,129,292,109,279,95,0.96,0.19
,,60689,0,0,0,0,0,4,"0.9",,0,"Chris","0.0",468,FALSE,"",,50,"60689.jpg","2.1","Wood","0.5",FALSE,,"a",16,17,53,0,0,0,0,"0.0","10.6","Wood",807,3,0,4,9,0,0,0,0,0,0,7,163,"145.2","82.1","169.0","39.3",9,"2.71","0.37","3.08","11.80",274,27,254,32,165,33,265,33,,"",,"",,"",0.3,0,0.04,0.34,1.32,1,157,40,327,20,238,27,240,46,1,0.45
,,208912,0,0,0,0,0,2,"1.5",,0,"Joe","0.0",469,FALSE,"",,45,"208912.jpg","2.0","Worrall","0.1",FALSE,,"a",16,17,61,0,0,0,0,"0.0","13.6","Worrall",2215,1,0,5,44,0,0,0,6,0,0,2,366,"502.2","66.6","111.0","67.5",21,"0.85","0.55","1.40","44.46",101,34,269,96,215,63,189,58,,"",,"",,"",0.03,0,0.02,0.05,1.81,1.79,384,99,198,123,255,99,465,185,0.85,0.2
,,204968,0,0,0,0,0,3,"1.1",,0,"Ryan","0.0",470,FALSE,"",,50,"204968.jpg","2.0","Yates","0.1",FALSE,,"a",16,17,53,0,0,0,0,"0.0","10.6","Yates",1833,0,3,5,36,0,0,0,5,0,0,0,177,"215.0","103.3","233.0","54.5",21,"1.99","0.43","2.42","29.34",239,106,229,129,133,85,219,104,,"",,"",,"",0.1,0,0.02,0.12,1.44,1.77,225,146,395,124,262,104,548,206,1.03,0.25
,,233821,0,0,0,0,0,2,"1.5",,0,"Anel","0.0",471,FALSE,"",,45,"233821.jpg","0.0","Ahmedhodžic","0.8",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","Ahmedhodžic",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",499,193,498,193,489,192,501,193,,"",,"",,"",0,0,0,0,0,0,419,121,233,145,503,193,193,62,0,0
,,538206,0,0,0,0,0,1,"0.5",,0,"Jordan","0.0",472,FALSE,"",,40,"538206.jpg","0.0","Amissah","0.4",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","Amissah",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",458,61,451,53,436,44,460,61,,"",,"",,"",0,0,0,0,0,0,598,70,100,43,464,61,262,41,0,0
,,82691,0,0,0,0,0,2,"0.5",,0,"George","0.0",473,FALSE,"",,40,"82691.jpg","0.0","Baldock","7.0",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","Baldock",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",395,139,380,138,362,134,397,139,,"",,"",,"",0,0,0,0,0,0,513,147,15,4,401,140,55,19,0,0
,,40386,0,0,0,0,0,2,"0.5",,0,"Chris","0.0",474,FALSE,"",,40,"40386.jpg","0.0","Basham","0.5",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","Basham",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",391,138,374,137,356,133,393,138,,"",,"",,"",0,0,0,0,0,0,505,144,7,1,397,139,232,78,0,0
,,207189,0,0,0,0,0,3,"1.1",,0,"Sander","0.0",475,FALSE,"",,50,"207189.jpg","0.0","Berge","0.3",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","Berge",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",568,241,567,241,565,241,569,241,,"",,"",,"",0,0,0,0,0,0,228,148,398,126,569,241,333,104,0,0
,,226182,0,0,0,0,0,2,"1.5",,0,"Jayden","0.0",476,FALSE,"",,45,"226182.jpg","0.0","Bogle","0.2",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","Bogle",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",492,191,491,191,482,190,494,191,,"",,"",,"",0,0,0,0,0,0,410,117,224,141,496,191,410,161,0,0
,,195473,0,0,0,0,0,4,"0.9",,0,"Rhian","0.0",477,FALSE,"",,50,"195473.jpg","0.0","Brewster","0.4",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","Brewster",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",564,58,563,58,561,59,565,59,,"",,"",2,"",0,0,0,0,0,0,217,44,387,24,565,59,281,53,0,0
,,476938,0,0,0,0,0,3,"0.5",,0,"Ismaila","0.0",478,FALSE,"",,45,"476938.jpg","0.0","Coulibaly","0.3",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","Coulibaly",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",525,208,523,209,516,207,526,208,,"",,"",,"",0,0,0,0,0,0,467,232,281,47,527,209,301,92,0,0
,,102549,0,0,0,0,0,1,"0.5",,0,"Adam","0.0",479,FALSE,"",,40,"102549.jpg","0.0","Davies","0.3",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","Davies",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",396,37,383,24,365,15,398,37,,"",,"",,"",0,0,0,0,0,0,518,41,20,14,402,37,324,50,0,0
,,108416,0,0,0,0,0,2,"1.5",,0,"John","0.0",480,FALSE,"",,45,"108416.jpg","0.0","Egan","0.2",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","Egan",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",466,179,463,179,450,178,468,179,,"",,"",,"",0,0,0,0,0,0,324,58,138,82,472,180,351,127,0,0
,,47247,0,0,0,0,0,3,"1.1",,0,"John","0.0",481,FALSE,"",,50,"47247.jpg","0.0","Fleck","0.1",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","Fleck",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",547,224,545,224,540,223,548,224,2,"",,"",,"",0,0,0,0,0,0,148,93,318,71,548,224,533,191,0,0
,,82143,0,0,0,0,0,1,"1.8",,0,"Wes","0.0",482,FALSE,"",,45,"82143.jpg","0.0","Foderingham","0.5",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","Foderingham",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",461,63,457,58,444,51,463,63,,"",,"",,"",0,0,0,0,0,0,310,18,124,50,467,63,248,36,0,0
,,523700,0,0,0,0,0,4,"0.9",,0,"Daniel","0.0",483,FALSE,"",,50,"523700.jpg","0.0","Jebbison","0.1",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","Jebbison",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",583,65,583,65,580,65,583,65,,"",,"",,"",0,0,0,0,0,0,282,57,452,37,583,65,497,74,0,0
,,155197,0,0,0,0,0,2,"1.5",,0,"Max","0.0",484,FALSE,"",,45,"155197.jpg","0.0","Lowe","0.1",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","Lowe",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",473,183,471,183,461,182,475,183,,"",,"",,"",0,0,0,0,0,0,344,71,158,95,478,183,436,174,0,0
,,169432,0,0,0,0,0,4,"1.3",,0,"Oliver","0.0",485,FALSE,"",,55,"169432.jpg","0.0","McBurnie","0.2",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","McBurnie",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",587,68,587,68,587,68,587,68,,"",,"",,"",0,0,0,0,0,0,102,30,481,42,587,68,371,64,0,0
,,440993,0,0,0,0,0,4,"1.3",,0,"Iliman","0.0",486,FALSE,"",,55,"440993.jpg","0.0","Ndiaye","1.3",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","Ndiaye",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",590,69,590,69,590,69,590,69,,"",,"",,"",0,0,0,0,0,0,134,34,513,46,590,69,153,32,0,0
,,443211,0,0,0,0,0,2,"0.5",,0,"Rhys","0.0",487,FALSE,"",,40,"443211.jpg","0.0","Norrington-Davies","0.3",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","Norrington-Davies",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",444,167,436,167,421,166,446,167,,"",,"",,"",0,0,0,0,0,0,582,189,84,46,450,168,295,103,0,0
,,79934,0,0,0,0,0,3,"1.1",,0,"Oliver","0.0",488,FALSE,"",,50,"79934.jpg","0.0","Norwood","0.1",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","Norwood",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",550,227,548,227,543,226,551,227,1,"",1,"",,"",0,0,0,0,0,0,161,101,331,79,551,227,499,162,0,0
,,167878,0,0,0,0,0,3,"1.1",,0,"Ben","0.0",489,FALSE,"",,50,"167878.jpg","0.0","Osborn","0.0",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","Osborn",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",555,232,554,232,552,232,556,232,,"",,"",,"",0,0,0,0,0,0,202,130,372,108,556,232,588,245,0,0
,,538207,0,0,0,0,0,4,"0.5",,0,"William","0.0",490,FALSE,"",,45,"538207.jpg","0.0","Osula","0.4",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","Osula",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",541,56,538,56,533,57,542,57,,"",,"",,"",0,0,0,0,0,0,494,76,308,19,542,57,257,48,0,0
,,83427,0,0,0,0,0,2,"1.5",,0,"Jack","0.0",576,FALSE,"",,45,"83427.jpg","0.0","Robinson","0.1",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","Robinson",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",463,178,459,178,446,177,465,178,,"",,"",,"",0,0,0,0,0,0,313,50,127,74,469,179,484,193,0,0
,,504198,0,0,0,0,0,3,"1.1",,0,"Anis","0.0",587,FALSE,"",,50,"504198.jpg","0.0","Slimane","0.0",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","Slimane",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",580,246,580,246,577,246,580,246,,"",,"",,"",0,0,0,0,0,0,278,179,448,157,580,246,573,230,0,0
,,432990,0,0,0,0,0,2,"1.5",,0,"Yasser","0.0",592,FALSE,"",,45,"432990.jpg","0.0","Larouci","0.0",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","Larouci",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",515,196,513,196,506,195,517,196,,"",,"",,"",0,0,0,0,0,0,445,130,259,154,518,196,570,199,0,0
,,523957,0,0,0,0,0,4,"1.3",,0,"Bénie","0.0",593,FALSE,"",,55,"523957.jpg","0.0","Traoré","0.0",FALSE,,"a",17,49,0,0,0,0,0,"0.0","0.0","T.Bénie",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",594,73,594,73,594,73,594,73,,"",,"",,"",0,0,0,0,0,0,142,39,521,51,594,73,597,76,0,0
,,214572,0,0,0,0,0,1,"1.0",,0,"Brandon","0.0",491,FALSE,"",,40,"214572.jpg","0.0","Austin","0.2",FALSE,,"a",18,6,0,0,0,0,0,"0.0","0.0","Austin",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",425,50,415,40,399,31,427,50,,"",,"",,"",0,0,0,0,0,0,556,57,58,30,431,50,416,58,0,0
0,,202993,0,0,0,0,0,3,"0.0",,0,"Rodrigo","0.0",492,FALSE,"Knee injury - Expected back 04 Nov","2023-07-05T16:30:03.838788Z",55,"202993.jpg","3.9","Bentancur","0.0",FALSE,,"i",18,6,71,0,0,0,0,"0.0","12.9","Bentancur",1501,5,2,6,24,0,0,0,8,0,0,7,342,"489.6","180.2","236.0","90.7",17,"2.26","0.68","2.94","19.71",104,48,163,104,130,84,133,81,,"",,"",,"",0.14,0,0.04,0.18,1.18,1.44,115,71,494,187,57,24,595,251,1.02,0.36
,,227127,0,0,0,0,0,3,"1.6",,0,"Yves","0.0",493,FALSE,"",,50,"227127.jpg","1.2","Bissouma","0.2",FALSE,,"a",18,6,27,0,0,0,0,"0.0","5.4","Bissouma",998,0,0,1,20,0,0,0,6,0,0,0,176,"129.8","137.0","24.0","29.0",10,"0.17","0.37","0.54","13.91",285,123,193,119,314,156,292,136,,"",,"",,"",0.02,0,0.03,0.05,1.25,1.8,246,158,416,136,352,158,417,128,0.9,0.09
