"code","event","finished","finished_provisional","id","kickoff_time","minutes","provisional_start_time","started","team_a","team_a_score","team_h","team_h_score","team_h_difficulty","team_a_difficulty","pulse_id"
2128519,24,TRUE,TRUE,232,"2021-02-13T15:00:00Z",90,FALSE,TRUE,4,3,6,0,2,3,59129
2128522,24,TRUE,TRUE,235,"2021-02-13T17:30:00Z",90,FALSE,TRUE,17,0,12,3,3,5,59132
2128517,24,TRUE,TRUE,230,"2021-02-13T20:00:00Z",90,FALSE,TRUE,2,0,3,0,2,3,59127
2128523,24,TRUE,TRUE,236,"2021-02-14T12:00:00Z",90,FALSE,TRUE,20,2,16,1,2,2,59133
2128524,24,TRUE,TRUE,237,"2021-02-14T14:00:00Z",90,FALSE,TRUE,13,1,18,1,4,2,59134
2128516,24,TRUE,TRUE,229,"2021-02-14T16:30:00Z",90,FALSE,TRUE,10,2,1,4,3,4,59126
2128520,24,TRUE,TRUE,233,"2021-02-14T19:00:00Z",90,FALSE,TRUE,8,2,7,0,2,3,59130
2128525,24,TRUE,TRUE,238,"2021-02-15T18:00:00Z",90,FALSE,TRUE,15,0,19,3,2,4,59135
2128518,24,TRUE,TRUE,231,"2021-02-15T20:00:00Z",90,FALSE,TRUE,14,0,5,2,2,4,59128
2128447,24,TRUE,TRUE,160,"2021-02-17T18:00:00Z",90,FALSE,TRUE,8,1,4,1,2,2,59057
2128440,24,TRUE,TRUE,153,"2021-02-17T20:15:00Z",90,FALSE,TRUE,12,3,7,1,4,3,59050
2128535,25,TRUE,TRUE,248,"2021-02-19T20:00:00Z",90,FALSE,TRUE,10,0,20,1,3,3,59145
2128533,25,TRUE,TRUE,246,"2021-02-20T12:30:00Z",90,FALSE,TRUE,5,1,16,1,4,2,59143
2128529,25,TRUE,TRUE,242,"2021-02-20T15:00:00Z",90,FALSE,TRUE,18,0,4,0,2,2,59139
2128531,25,TRUE,TRUE,244,"2021-02-20T17:30:00Z",90,FALSE,TRUE,7,2,11,0,4,3,59141
2128530,25,TRUE,TRUE,243,"2021-02-20T20:00:00Z",90,FALSE,TRUE,15,0,8,1,2,2,59140
2128534,25,TRUE,TRUE,247,"2021-02-21T12:00:00Z",90,FALSE,TRUE,17,1,19,2,3,4,59144
2128527,25,TRUE,TRUE,240,"2021-02-21T14:05:00Z",90,FALSE,TRUE,9,2,2,1,4,3,59137
2128526,25,TRUE,TRUE,239,"2021-02-21T16:30:00Z",90,FALSE,TRUE,12,1,1,0,4,4,59136
2128532,25,TRUE,TRUE,245,"2021-02-21T19:00:00Z",90,FALSE,TRUE,14,1,13,3,2,4,59142
2128528,25,TRUE,TRUE,241,"2021-02-22T20:00:00Z",90,FALSE,TRUE,6,2,3,1,2,3,59138
2128459,25,TRUE,TRUE,172,"2021-02-23T18:00:00Z",90,FALSE,TRUE,16,0,10,3,2,3,59069
2128541,26,TRUE,TRUE,254,"2021-02-27T12:30:00Z",90,FALSE,TRUE,19,1,12,2,4,5,59151
2128545,26,TRUE,TRUE,258,"2021-02-27T15:00:00Z",90,FALSE,TRUE,3,0,18,1,3,2,59155
2128539,26,TRUE,TRUE,252,"2021-02-27T17:30:00Z",90,FALSE,TRUE,2,1,10,0,2,3,59149
2128542,26,TRUE,TRUE,255,"2021-02-27T20:00:00Z",90,FALSE,TRUE,20,1,14,1,2,2,59152
2128537,26,TRUE,TRUE,250,"2021-02-28T12:00:00Z",90,FALSE,TRUE,8,0,6,0,2,3,59147
2128540,26,TRUE,TRUE,253,"2021-02-28T12:00:00Z",90,FALSE,TRUE,1,3,9,1,3,4,59150
2128544,26,TRUE,TRUE,257,"2021-02-28T14:00:00Z",90,FALSE,TRUE,4,0,17,4,2,4,59154
2128536,26,TRUE,TRUE,249,"2021-02-28T16:30:00Z",90,FALSE,TRUE,13,0,5,0,4,4,59146
2128543,26,TRUE,TRUE,256,"2021-02-28T19:15:00Z",90,FALSE,TRUE,11,2,15,0,4,2,59153
2128538,26,TRUE,TRUE,251,"2021-03-01T20:00:00Z",90,FALSE,TRUE,16,0,7,1,2,3,59148
2128571,26,TRUE,TRUE,284,"2021-03-02T20:00:00Z",90,FALSE,TRUE,20,1,12,4,2,5,59181
2128567,26,TRUE,TRUE,280,"2021-03-03T18:00:00Z",90,FALSE,TRUE,9,1,4,1,4,2,59177
2128572,26,TRUE,TRUE,285,"2021-03-03T18:00:00Z",90,FALSE,TRUE,2,0,15,1,2,2,59182
2128568,26,TRUE,TRUE,281,"2021-03-03T20:15:00Z",90,FALSE,TRUE,13,0,6,0,4,3,59178
2128608,26,TRUE,TRUE,321,"2021-03-04T18:00:00Z",90,FALSE,TRUE,17,1,8,0,3,2,59218
2128574,26,TRUE,TRUE,287,"2021-03-04T18:00:00Z",90,FALSE,TRUE,7,1,18,0,4,2,59184
2128570,26,TRUE,TRUE,283,"2021-03-04T20:15:00Z",90,FALSE,TRUE,5,1,11,0,4,3,59180
2128548,27,TRUE,TRUE,261,"2021-03-06T12:30:00Z",90,FALSE,TRUE,1,1,4,1,3,2,59158
2128552,27,TRUE,TRUE,265,"2021-03-06T15:00:00Z",90,FALSE,TRUE,16,2,15,0,2,2,59162
2128546,27,TRUE,TRUE,259,"2021-03-06T17:30:00Z",90,FALSE,TRUE,20,0,2,0,2,3,59156
2128547,27,TRUE,TRUE,260,"2021-03-06T20:00:00Z",90,FALSE,TRUE,9,2,3,1,4,3,59157
2128554,27,TRUE,TRUE,267,"2021-03-07T12:00:00Z",90,FALSE,TRUE,14,0,18,0,2,2,59164
2128550,27,TRUE,TRUE,263,"2021-03-07T14:00:00Z",90,FALSE,TRUE,8,1,11,0,2,3,59160
2128551,27,TRUE,TRUE,264,"2021-03-07T16:30:00Z",90,FALSE,TRUE,13,2,12,0,4,5,59161
2128553,27,TRUE,TRUE,266,"2021-03-07T19:15:00Z",90,FALSE,TRUE,6,1,17,4,2,4,59163
2128549,27,TRUE,TRUE,262,"2021-03-08T18:00:00Z",90,FALSE,TRUE,7,0,5,2,4,4,59159
2128555,27,TRUE,TRUE,268,"2021-03-08T20:00:00Z",90,FALSE,TRUE,10,0,19,2,3,4,59165
2128612,27,TRUE,TRUE,325,"2021-03-10T18:00:00Z",90,FALSE,TRUE,16,2,12,5,2,5,59222
2128563,28,TRUE,TRUE,276,"2021-03-12T20:00:00Z",90,FALSE,TRUE,2,1,14,1,2,2,59173
2128560,28,TRUE,TRUE,273,"2021-03-13T12:30:00Z",90,FALSE,TRUE,5,0,10,0,4,3,59170
2128557,28,TRUE,TRUE,270,"2021-03-13T15:00:00Z",90,FALSE,TRUE,18,0,6,1,2,3,59167
2128558,28,TRUE,TRUE,271,"2021-03-13T17:30:00Z",90,FALSE,TRUE,4,2,7,1,2,3,59168
2128559,28,TRUE,TRUE,272,"2021-03-13T20:00:00Z",90,FALSE,TRUE,12,3,8,0,4,2,59169
2128564,28,TRUE,TRUE,277,"2021-03-14T12:00:00Z",90,FALSE,TRUE,3,2,16,1,3,2,59174
2128561,28,TRUE,TRUE,274,"2021-03-14T14:00:00Z",90,FALSE,TRUE,15,0,9,5,2,4,59171
2128556,28,TRUE,TRUE,269,"2021-03-14T16:30:00Z",90,FALSE,TRUE,17,1,1,2,3,4,59166
2128562,28,TRUE,TRUE,275,"2021-03-14T19:15:00Z",90,FALSE,TRUE,19,0,13,1,4,4,59172
2128565,28,TRUE,TRUE,278,"2021-03-15T20:00:00Z",90,FALSE,TRUE,11,1,20,0,4,3,59175
2128569,29,TRUE,TRUE,282,"2021-03-19T20:00:00Z",90,FALSE,TRUE,10,2,8,1,3,2,59179
2128566,29,TRUE,TRUE,279,"2021-03-20T20:00:00Z",90,FALSE,TRUE,14,0,3,3,2,3,59176
2128575,29,TRUE,TRUE,288,"2021-03-21T15:00:00Z",90,FALSE,TRUE,1,3,19,3,3,4,59185
2128457,29,TRUE,TRUE,170,"2021-03-21T19:30:00Z",90,FALSE,TRUE,17,2,2,0,3,3,59067
2128578,30,TRUE,TRUE,291,"2021-04-03T11:30:00Z",90,FALSE,TRUE,18,5,5,2,2,4,59188
2128580,30,TRUE,TRUE,293,"2021-04-03T14:00:00Z",90,FALSE,TRUE,15,1,10,2,2,3,59190
2128581,30,TRUE,TRUE,294,"2021-04-03T16:30:00Z",90,FALSE,TRUE,12,2,9,0,4,4,59191
2128576,30,TRUE,TRUE,289,"2021-04-03T19:00:00Z",90,FALSE,TRUE,11,3,1,0,4,4,59186
2128584,30,TRUE,TRUE,297,"2021-04-04T11:00:00Z",90,FALSE,TRUE,4,2,16,3,2,2,59194
2128583,30,TRUE,TRUE,296,"2021-04-04T13:05:00Z",90,FALSE,TRUE,17,2,14,2,3,2,59193
2128577,30,TRUE,TRUE,290,"2021-04-04T15:30:00Z",90,FALSE,TRUE,8,1,2,3,2,3,59187
2128582,30,TRUE,TRUE,295,"2021-04-04T18:30:00Z",90,FALSE,TRUE,3,1,13,2,3,4,59192
2128579,30,TRUE,TRUE,292,"2021-04-05T17:00:00Z",90,FALSE,TRUE,6,1,7,1,2,3,59189
2128585,30,TRUE,TRUE,298,"2021-04-05T19:15:00Z",90,FALSE,TRUE,19,3,20,2,4,3,59195
2128589,31,TRUE,TRUE,302,"2021-04-09T19:00:00Z",90,FALSE,TRUE,20,1,8,0,2,2,59199
2128591,31,TRUE,TRUE,304,"2021-04-10T11:30:00Z",90,FALSE,TRUE,10,2,12,1,3,5,59201
2128590,31,TRUE,TRUE,303,"2021-04-10T14:00:00Z",90,FALSE,TRUE,2,1,11,2,2,3,59200
2128588,31,TRUE,TRUE,301,"2021-04-10T16:30:00Z",90,FALSE,TRUE,5,4,6,1,4,3,59198
2128587,31,TRUE,TRUE,300,"2021-04-11T11:00:00Z",90,FALSE,TRUE,14,2,4,1,2,2,59197
2128595,31,TRUE,TRUE,308,"2021-04-11T13:05:00Z",90,FALSE,TRUE,9,2,19,3,4,4,59205
2128593,31,TRUE,TRUE,306,"2021-04-11T15:30:00Z",90,FALSE,TRUE,13,3,17,1,4,4,59203
2128592,31,TRUE,TRUE,305,"2021-04-11T18:00:00Z",90,FALSE,TRUE,1,3,15,0,3,2,59202
2128594,31,TRUE,TRUE,307,"2021-04-12T17:00:00Z",90,FALSE,TRUE,16,0,18,3,2,2,59204
2128586,31,TRUE,TRUE,299,"2021-04-12T19:15:00Z",90,FALSE,TRUE,7,0,3,0,4,3,59196
2128599,32,TRUE,TRUE,312,"2021-04-16T19:00:00Z",90,FALSE,TRUE,17,2,7,2,3,3,59209
2128603,32,TRUE,TRUE,316,"2021-04-17T11:30:00Z",90,FALSE,TRUE,19,2,14,3,4,2,59213
2128605,32,TRUE,TRUE,318,"2021-04-17T19:15:00Z",90,FALSE,TRUE,15,0,20,1,2,3,59215
2128596,32,TRUE,TRUE,309,"2021-04-18T12:30:00Z",90,FALSE,TRUE,8,1,1,1,2,4,59206
2128602,32,TRUE,TRUE,315,"2021-04-18T15:00:00Z",90,FALSE,TRUE,4,1,13,3,2,4,59212
2128600,32,TRUE,TRUE,313,"2021-04-19T19:00:00Z",90,FALSE,TRUE,11,1,10,1,4,3,59210
2128598,32,TRUE,TRUE,311,"2021-04-20T19:15:00Z",90,FALSE,TRUE,3,0,5,0,3,4,59208
2128573,32,TRUE,TRUE,286,"2021-04-21T17:00:00Z",90,FALSE,TRUE,16,1,17,2,2,4,59183
2128597,32,TRUE,TRUE,310,"2021-04-21T19:15:00Z",90,FALSE,TRUE,12,2,2,1,4,3,59207
2128601,32,TRUE,TRUE,314,"2021-04-22T19:00:00Z",90,FALSE,TRUE,18,0,9,3,2,4,59211
2128606,33,TRUE,TRUE,319,"2021-04-23T19:00:00Z",90,FALSE,TRUE,7,1,1,0,4,4,59216
2128611,33,TRUE,TRUE,324,"2021-04-24T11:30:00Z",90,FALSE,TRUE,14,1,11,1,2,3,59221
2128614,33,TRUE,TRUE,327,"2021-04-24T16:30:00Z",90,FALSE,TRUE,5,1,19,0,4,4,59224
2128613,33,TRUE,TRUE,326,"2021-04-24T19:00:00Z",90,FALSE,TRUE,3,0,15,1,3,2,59223
2128615,33,TRUE,TRUE,328,"2021-04-25T11:00:00Z",90,FALSE,TRUE,4,4,20,0,2,3,59225
2128609,33,TRUE,TRUE,322,"2021-04-25T13:00:00Z",90,FALSE,TRUE,13,0,10,0,4,3,59219
2128607,33,TRUE,TRUE,320,"2021-04-25T18:00:00Z",90,FALSE,TRUE,18,2,2,2,2,3,59217
2128610,33,TRUE,TRUE,323,"2021-04-26T19:00:00Z",90,FALSE,TRUE,6,1,9,2,2,4,59220
2128623,34,TRUE,TRUE,336,"2021-04-30T19:00:00Z",90,FALSE,TRUE,9,1,16,1,4,2,59233
2128619,34,TRUE,TRUE,332,"2021-05-01T11:30:00Z",90,FALSE,TRUE,12,2,6,0,4,3,59229
2128616,34,TRUE,TRUE,329,"2021-05-01T14:00:00Z",90,FALSE,TRUE,10,0,3,2,3,3,59226
2128618,34,TRUE,TRUE,331,"2021-05-01T16:30:00Z",90,FALSE,TRUE,8,0,5,2,2,4,59228
2128620,34,TRUE,TRUE,333,"2021-05-01T19:00:00Z",90,FALSE,TRUE,2,2,7,1,2,3,59230
2128622,34,TRUE,TRUE,335,"2021-05-02T13:00:00Z",90,FALSE,TRUE,1,2,14,0,3,2,59232
2128624,34,TRUE,TRUE,337,"2021-05-02T18:15:00Z",90,FALSE,TRUE,15,0,17,4,2,4,59234
2128625,34,TRUE,TRUE,338,"2021-05-03T17:00:00Z",90,FALSE,TRUE,20,1,18,1,2,2,59235
2128617,34,TRUE,TRUE,330,"2021-05-03T19:15:00Z",90,FALSE,TRUE,19,2,4,1,4,2,59227
2128630,35,TRUE,TRUE,343,"2021-05-07T19:00:00Z",90,FALSE,TRUE,14,4,9,2,2,4,59240
2128629,35,TRUE,TRUE,342,"2021-05-08T11:30:00Z",90,FALSE,TRUE,17,1,10,3,3,3,59239
2128633,35,TRUE,TRUE,346,"2021-05-08T14:00:00Z",90,FALSE,TRUE,6,2,15,0,2,2,59243
2128632,35,TRUE,TRUE,345,"2021-05-08T16:30:00Z",90,FALSE,TRUE,5,2,12,1,4,5,59242
2128631,35,TRUE,TRUE,344,"2021-05-08T19:15:00Z",90,FALSE,TRUE,16,0,11,2,2,3,59241
2128635,35,TRUE,TRUE,348,"2021-05-09T11:00:00Z",90,FALSE,TRUE,3,1,20,2,3,3,59245
2128627,35,TRUE,TRUE,340,"2021-05-09T13:05:00Z",90,FALSE,TRUE,13,3,2,1,4,3,59237
2128634,35,TRUE,TRUE,347,"2021-05-09T15:30:00Z",90,FALSE,TRUE,7,1,19,0,4,4,59244
2128626,35,TRUE,TRUE,339,"2021-05-09T18:00:00Z",90,FALSE,TRUE,18,1,1,3,2,4,59236
2128628,35,TRUE,TRUE,341,"2021-05-10T19:00:00Z",90,FALSE,TRUE,4,2,8,0,2,2,59238
2128639,35,TRUE,TRUE,352,"2021-05-11T17:00:00Z",90,FALSE,TRUE,9,2,13,1,4,4,59249
2128604,35,TRUE,TRUE,317,"2021-05-11T19:15:00Z",90,FALSE,TRUE,6,1,16,3,2,2,59214
2128641,35,TRUE,TRUE,354,"2021-05-12T19:15:00Z",90,FALSE,TRUE,1,1,5,0,3,4,59251
2128467,35,TRUE,TRUE,180,"2021-05-13T17:00:00Z",90,FALSE,TRUE,7,0,2,0,4,3,59077
2128621,35,TRUE,TRUE,334,"2021-05-13T19:15:00Z",90,FALSE,TRUE,11,4,13,2,4,4,59231
2128643,36,TRUE,TRUE,356,"2021-05-14T19:00:00Z",90,FALSE,TRUE,12,4,14,3,4,2,59253
2128637,36,TRUE,TRUE,350,"2021-05-15T11:30:00Z",90,FALSE,TRUE,10,4,4,0,3,2,59247
2128644,36,TRUE,TRUE,357,"2021-05-15T14:00:00Z",90,FALSE,TRUE,8,1,16,3,2,2,59254
2128636,36,TRUE,TRUE,349,"2021-05-15T19:00:00Z",90,FALSE,TRUE,19,1,3,1,4,3,59246
2128642,36,TRUE,TRUE,355,"2021-05-16T11:00:00Z",90,FALSE,TRUE,2,2,6,3,2,3,59252
2128645,36,TRUE,TRUE,358,"2021-05-16T13:05:00Z",90,FALSE,TRUE,20,0,17,2,2,4,59255
2128640,36,TRUE,TRUE,353,"2021-05-16T15:30:00Z",90,FALSE,TRUE,11,2,18,1,4,2,59250
2128638,36,TRUE,TRUE,351,"2021-05-16T18:00:00Z",90,FALSE,TRUE,15,1,7,0,2,3,59248
2128651,37,TRUE,TRUE,364,"2021-05-18T17:00:00Z",90,FALSE,TRUE,8,1,13,1,2,4,59261
2128653,37,TRUE,TRUE,366,"2021-05-18T17:00:00Z",90,FALSE,TRUE,10,2,16,0,3,2,59263
2128646,37,TRUE,TRUE,359,"2021-05-18T18:00:00Z",90,FALSE,TRUE,12,2,3,3,4,3,59256
2128648,37,TRUE,TRUE,361,"2021-05-18T19:15:00Z",90,FALSE,TRUE,9,1,5,2,4,4,59258
2128650,37,TRUE,TRUE,363,"2021-05-19T17:00:00Z",90,FALSE,TRUE,20,0,7,1,2,3,59260
2128652,37,TRUE,TRUE,365,"2021-05-19T17:00:00Z",90,FALSE,TRUE,15,0,14,1,2,2,59262
2128654,37,TRUE,TRUE,367,"2021-05-19T17:00:00Z",90,FALSE,TRUE,2,2,17,1,2,4,59264
2128649,37,TRUE,TRUE,362,"2021-05-19T18:00:00Z",90,FALSE,TRUE,1,3,6,1,3,3,59259
2128647,37,TRUE,TRUE,360,"2021-05-19T19:15:00Z",90,FALSE,TRUE,11,3,4,0,4,2,59257
2128655,37,TRUE,TRUE,368,"2021-05-19T19:15:00Z",90,FALSE,TRUE,19,3,18,1,4,2,59265
2128656,38,TRUE,TRUE,369,"2021-05-23T15:00:00Z",90,FALSE,TRUE,3,0,1,2,3,4,59266
2128657,38,TRUE,TRUE,370,"2021-05-23T15:00:00Z",90,FALSE,TRUE,5,1,2,2,4,3,59267
2128658,38,TRUE,TRUE,371,"2021-05-23T15:00:00Z",90,FALSE,TRUE,14,2,8,0,2,2,59268
2128659,38,TRUE,TRUE,372,"2021-05-23T15:00:00Z",90,FALSE,TRUE,18,1,10,3,2,3,59269
2128660,38,TRUE,TRUE,373,"2021-05-23T15:00:00Z",90,FALSE,TRUE,17,4,9,2,3,4,59270
2128661,38,TRUE,TRUE,374,"2021-05-23T15:00:00Z",90,FALSE,TRUE,6,0,11,2,2,3,59271
2128662,38,TRUE,TRUE,375,"2021-05-23T15:00:00Z",90,FALSE,TRUE,7,0,12,5,4,5,59272
2128663,38,TRUE,TRUE,376,"2021-05-23T15:00:00Z",90,FALSE,TRUE,4,0,15,1,2,2,59273
2128664,38,TRUE,TRUE,377,"2021-05-23T15:00:00Z",90,FALSE,TRUE,16,0,19,3,2,4,59274
2128665,38,TRUE,TRUE,378,"2021-05-23T15:00:00Z",90,FALSE,TRUE,13,2,20,1,4,3,59275
