"player_id","player_name","position","team","current_owner","free_hit_flag","cost","status","chance_of_playing_this_round","chance_of_playing_next_round","form_starts","form_minutes","form_total_points","form_goals_scored","form_assists","form_goals_conceded","form_bps","form_influence","form_creativity","form_threat","form_ict_index","form_expected_goals","form_expected_assists","form_expected_goal_involvements","form_expected_goals_conceded","results_team_played","results_team_goals_scored","results_team_goals_conceded","results_team_points","results_team_strength","results_team_attack","results_team_defense","results_opposition_strength","results_opposition_attack","results_opposition_defense","fixtures_team_fixtures","fixtures_team_strength","fixtures_team_attack","fixtures_team_defense","fixtures_opposition_strength","fixtures_opposition_attack","fixtures_opposition_defense","total_starts","total_minutes","total_points","total_goals_scored","total_expected_goals","total_assists","total_expected_assists","total_goals_conceded","total_expected_goals_conceded","total_bps","total_ict_index"
418,"Kuol","MID","Newcastle","Free Agent","-",4.5,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2.66666666666667,0,1236.66666666667,1233.33333333333,1240,1128.33333333333,1123.33333333333,1140,3,1183.33333333333,1166.66666666667,1200,1188.33333333333,1180,1196.66666666667,0,0,0,0,0,0,0,0,0,0,0
421,"Longstaff","MID","Newcastle","Free Agent","-",4.8,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2.66666666666667,0,1236.66666666667,1233.33333333333,1240,1128.33333333333,1123.33333333333,1140,3,1183.33333333333,1166.66666666667,1200,1188.33333333333,1180,1196.66666666667,12,1174,49,2,1.95,3,1.79,19,24.63,210,63.1
635,"Miley","MID","Newcastle","Free Agent","-",4.5,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2.66666666666667,0,1236.66666666667,1233.33333333333,1240,1128.33333333333,1123.33333333333,1140,3,1183.33333333333,1166.66666666667,1200,1188.33333333333,1180,1196.66666666667,8,658,24,1,1.22,1,0.9,13,17.33,129,33.9
425,"Ritchie","MID","Newcastle","Free Agent","-",4.3,"available",1,1,4,360,8,0,0,8,64,26.6666666666667,0,0,2.66666666666667,0,0,0,1.96666666666667,3,1,2.66666666666667,0,1236.66666666667,1233.33333333333,1240,1128.33333333333,1123.33333333333,1140,3,1183.33333333333,1166.66666666667,1200,1188.33333333333,1180,1196.66666666667,0,103,6,0,0.23,0,0.03,4,4.09,16,7.6
426,"Saint-Maximin","MID","Newcastle","Free Agent","-",6,"unavailable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2.66666666666667,0,1236.66666666667,1233.33333333333,1240,1128.33333333333,1123.33333333333,1140,3,1183.33333333333,1166.66666666667,1200,1188.33333333333,1180,1196.66666666667,0,0,0,0,0,0,0,0,0,0,0
429,"Tonali","MID","Newcastle","Free Agent","-",5.2,"suspended",0,0,3,226,16,1,0,4,66,26.6,15.8666666666667,24,6.66666666666667,0.113333333333333,0.03,0.143333333333333,0.966666666666667,3,1,2.66666666666667,0,1236.66666666667,1233.33333333333,1240,1128.33333333333,1123.33333333333,1140,3,1183.33333333333,1166.66666666667,1200,1188.33333333333,1180,1196.66666666667,5,437,16,1,0.62,0,0.47,5,6.66,86,23.8
432,"Willock","MID","Newcastle","Free Agent","-",5.3,"injured",0,0,2,173,3,0,0,5,24,6.8,6.26666666666667,0.666666666666667,1.4,0,0.0633333333333333,0.0633333333333333,0.98,3,1,2.66666666666667,0,1236.66666666667,1233.33333333333,1240,1128.33333333333,1123.33333333333,1140,3,1183.33333333333,1166.66666666667,1200,1188.33333333333,1180,1196.66666666667,1,136,4,0,0.15,0,0.47,2,2.42,23,9.8
415,"Isak","FWD","Newcastle","Walid","-",7.6,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2.66666666666667,0,1236.66666666667,1233.33333333333,1240,1128.33333333333,1123.33333333333,1140,3,1183.33333333333,1166.66666666667,1200,1188.33333333333,1180,1196.66666666667,12,1046,72,9,9.24,0,1.25,20,24.61,276,97.1
745,"Ndiweni","FWD","Newcastle","Free Agent","-",4.4,"available",1,1,,,,,,,,,,,,,,,,3,1,2.66666666666667,0,1236.66666666667,1233.33333333333,1240,1128.33333333333,1123.33333333333,1140,3,1183.33333333333,1166.66666666667,1200,1188.33333333333,1180,1196.66666666667,0,1,1,0,0,0,0,0,0,3,0
739,"Parkinson","FWD","Newcastle","Free Agent","-",4.5,"available",1,1,,,,,,,,,,,,,,,,3,1,2.66666666666667,0,1236.66666666667,1233.33333333333,1240,1128.33333333333,1123.33333333333,1140,3,1183.33333333333,1166.66666666667,1200,1188.33333333333,1180,1196.66666666667,0,24,1,0,0,0,0,1,1.76,2,0.2
433,"Wilson","FWD","Newcastle","James","-",7.8,"injured",1,0,4,357,8,0,0,8,60,23.4,18.6,6,4.8,0.0533333333333333,0.123333333333333,0.176666666666667,1.90666666666667,3,1,2.66666666666667,0,1236.66666666667,1233.33333333333,1240,1128.33333333333,1123.33333333333,1140,3,1183.33333333333,1166.66666666667,1200,1188.33333333333,1180,1196.66666666667,7,720,55,7,7.5,1,0.19,10,9.43,187,80.8
636,"G.Shelvey","GKP","Nott'm Forest","Free Agent","-",3.9,"available",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.33333333333333,1.66666666666667,2,1076.66666666667,1073.33333333333,1086.66666666667,1150,1140,1153.33333333333,3,1088.33333333333,1096.66666666667,1093.33333333333,1158.33333333333,1156.66666666667,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
448,"Hennessey","GKP","Nott'm Forest","Free Agent","-",4,"available",1,1,3,254,13,0,1,5,42,16.8666666666667,11.6666666666667,7,3.53333333333333,0.13,0.253333333333333,0.383333333333333,1.21333333333333,3,2.33333333333333,1.66666666666667,2,1076.66666666667,1073.33333333333,1086.66666666667,1150,1140,1153.33333333333,3,1088.33333333333,1096.66666666667,1093.33333333333,1158.33333333333,1156.66666666667,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
449,"Horvath","GKP","Nott'm Forest","Free Agent","-",4.3,"available",1,1,0,4,1,0,0,0,4,0.666666666666667,2.43333333333333,0,0.3,0,0.0133333333333333,0.0133333333333333,0,3,2.33333333333333,1.66666666666667,2,1076.66666666667,1073.33333333333,1086.66666666667,1150,1140,1153.33333333333,3,1088.33333333333,1096.66666666667,1093.33333333333,1158.33333333333,1156.66666666667,1163.33333333333,0,0,0,0,0,0,0,0,0,0,0
